,x1,x2,y1,y2,bus_no
583,103.96802,103.96968,1.36723,1.36906,9
584,103.96968,103.97184,1.36906,1.37119,9
585,103.97184,103.97371,1.37119,1.373,9
586,103.97371,103.97717,1.373,1.37653,9
587,103.97717,103.97839,1.37653,1.37965,9
588,103.97839,103.97812,1.37965,1.38328,9
589,103.97812,103.97917,1.38328,1.38667,9
590,103.97917,103.98178,1.38667,1.38791,9
591,103.98178,103.98547,1.38791,1.3878,9
592,103.98547,103.9885,1.3878,1.38775,9
593,103.9885,103.99102,1.38775,1.39113,9
594,103.99102,103.99296,1.39113,1.39026,9
595,103.99296,103.99512,1.39026,1.38995,9
596,103.99512,103.99762,1.38995,1.38959,9
597,103.99762,103.99971,1.38959,1.38721,9
598,103.99971,103.99983,1.38721,1.38525,9
599,103.99983,103.99983,1.38525,1.38525,9
600,103.99983,103.99819,1.38525,1.38139,9
601,103.99819,103.99654,1.38139,1.37755,9
602,103.99654,103.9962,1.37755,1.37528,9
603,103.9962,103.9957,1.37528,1.37265,9
604,103.9957,103.99458,1.37265,1.37219,9
605,103.99458,103.99443,1.37219,1.37359,9
606,103.99443,103.99643,1.37359,1.3779,9
607,103.99643,103.99786,1.3779,1.38128,9
608,103.99786,103.999,1.38128,1.38557,9
609,103.999,103.999,1.38557,1.38557,9
610,103.999,103.99879,1.38557,1.38815,9
611,103.99879,103.99593,1.38815,1.38962,9
612,103.99593,103.99252,1.38962,1.39019,9
613,103.99252,103.98972,1.39019,1.38841,9
614,103.98972,103.98573,1.38841,1.3875,9
615,103.98573,103.98202,1.3875,1.38769,9
616,103.98202,103.97959,1.38769,1.38664,9
617,103.97959,103.97845,1.38664,1.38371,9
618,103.97845,103.9787,1.38371,1.37859,9
619,103.9787,103.97679,1.37859,1.37567,9
620,103.97679,103.97437,1.37567,1.3732,9
621,103.97437,103.97259,1.3732,1.3715,9
622,103.97259,103.97064,1.3715,1.36955,9
623,103.97064,103.96847,1.36955,1.36737,9
624,103.96847,103.96546,1.36737,1.36439,9
625,103.96546,103.96339,1.36439,1.36226,9
626,103.96339,103.95947,1.36226,1.35837,9
627,103.95947,103.95755,1.35837,1.35649,9
628,103.95755,103.95555,1.35649,1.35506,9
629,103.95555,103.95512,1.35506,1.35297,9
630,103.95512,103.95795,1.35297,1.34746,9
631,103.95795,103.95794,1.34746,1.3453,9
632,103.95794,103.95586,1.3453,1.34405,9
633,103.95586,103.95354,1.34405,1.34212,9
634,103.95354,103.95138,1.34212,1.34027,9
635,103.95138,103.95067,1.34027,1.33737,9
636,103.95067,103.95015,1.33737,1.33395,9
637,103.95015,103.9488,1.33395,1.33338,9
638,103.9488,103.94741,1.33338,1.33172,9
639,103.94741,103.94907,1.33172,1.3295,9
640,103.94907,103.94646,1.3295,1.32684,9
641,103.94646,103.94219,1.32684,1.32549,9
642,103.94219,103.93953,1.32549,1.32494,9
643,103.93953,103.93471,1.32494,1.32433,9
644,103.93471,103.92886,1.32433,1.32354,9
645,103.92886,103.92904,1.32354,1.32454,9
646,103.94339,103.94166,1.35408,1.35296,10
647,103.94166,103.94209,1.35296,1.34875,10
648,103.94209,103.94838,1.34875,1.34005,10
649,103.94838,103.95067,1.34005,1.33737,10
650,103.95067,103.95015,1.33737,1.33395,10
651,103.95015,103.9488,1.33395,1.33338,10
652,103.9488,103.94741,1.33338,1.33172,10
653,103.94741,103.94907,1.33172,1.3295,10
654,103.94907,103.95125,1.3295,1.32672,10
655,103.95125,103.95299,1.32672,1.32442,10
656,103.95299,103.9543,1.32442,1.32262,10
657,103.9543,103.95534,1.32262,1.32129,10
658,103.95534,103.95524,1.32129,1.31962,10
659,103.95524,103.95086,1.31962,1.3181,10
660,103.95086,103.94798,1.3181,1.31707,10
661,103.94798,103.94482,1.31707,1.31616,10
662,103.94482,103.94294,1.31616,1.31536,10
663,103.94294,103.94066,1.31536,1.31485,10
664,103.94066,103.9375,1.31485,1.31453,10
665,103.9375,103.93575,1.31453,1.31429,10
666,103.93575,103.93171,1.31429,1.3139,10
667,103.93171,103.92791,1.3139,1.31296,10
668,103.92791,103.92502,1.31296,1.31251,10
669,103.92502,103.9224,1.31251,1.31169,10
670,103.9224,103.91931,1.31169,1.31076,10
671,103.91931,103.91658,1.31076,1.30977,10
672,103.91658,103.91362,1.30977,1.30917,10
673,103.91362,103.91063,1.30917,1.30854,10
674,103.91063,103.90646,1.30854,1.30686,10
675,103.90646,103.90277,1.30686,1.30445,10
676,103.90277,103.90146,1.30445,1.30357,10
677,103.90146,103.899,1.30357,1.30238,10
678,103.899,103.89657,1.30238,1.3038,10
679,103.89657,103.89541,1.3038,1.30725,10
680,103.89541,103.89063,1.30725,1.30863,10
681,103.89063,103.88851,1.30863,1.30821,10
682,103.88851,103.88491,1.30821,1.30726,10
683,103.88491,103.87989,1.30726,1.30712,10
684,103.87989,103.87551,1.30712,1.30674,10
685,103.87551,103.86336,1.30674,1.30071,10
686,103.86336,103.85795,1.30071,1.29596,10
687,103.85795,103.85534,1.29596,1.29184,10
688,103.85534,103.85289,1.29184,1.28341,10
689,103.85289,103.85136,1.28341,1.28098,10
690,103.85136,103.84957,1.28098,1.27807,10
691,103.84957,103.84794,1.27807,1.27552,10
692,103.84794,103.84094,1.27552,1.27238,10
693,103.84094,103.83862,1.27238,1.27231,10
694,103.83862,103.8339,1.27231,1.2722,10
695,103.8339,103.83062,1.2722,1.27071,10
696,103.83062,103.82826,1.27071,1.26838,10
697,103.82826,103.82211,1.26838,1.26552,10
698,103.82211,103.81926,1.26552,1.26591,10
699,103.81926,103.81675,1.26591,1.2674,10
700,103.81675,103.81294,1.2674,1.26965,10
701,103.81294,103.8101,1.26965,1.27076,10
702,103.8101,103.80655,1.27076,1.27146,10
703,103.80655,103.80096,1.27146,1.27276,10
704,103.80096,103.79822,1.27276,1.27389,10
705,103.79822,103.79666,1.27389,1.27444,10
706,103.79666,103.79264,1.27444,1.27581,10
707,103.79264,103.78971,1.27581,1.27681,10
708,103.78971,103.78549,1.27681,1.2795,10
709,103.78549,103.78411,1.2795,1.2813,10
710,103.78411,103.78187,1.2813,1.28278,10
711,103.78187,103.77981,1.28278,1.28626,10
712,103.77981,103.77846,1.28626,1.28801,10
713,103.77846,103.7766,1.28801,1.28931,10
714,103.7766,103.77426,1.28931,1.29015,10
715,103.77426,103.77347,1.29015,1.29057,10
716,103.77347,103.77117,1.29057,1.2913,10
717,103.77117,103.76866,1.2913,1.29196,10
718,103.76866,103.76988,1.29196,1.29425,10
719,103.76988,103.76908,1.29425,1.29201,10
720,103.76908,103.7713,1.29201,1.29138,10
721,103.7713,103.7737,1.29138,1.29065,10
722,103.7737,103.77594,1.29065,1.28967,10
723,103.77594,103.77739,1.28967,1.28911,10
724,103.77739,103.77872,1.28911,1.28799,10
725,103.77872,103.78022,1.28799,1.28608,10
726,103.78022,103.78218,1.28608,1.28278,10
727,103.78218,103.78401,1.28278,1.28159,10
728,103.78401,103.78573,1.28159,1.27938,10
729,103.78573,103.78701,1.27938,1.27818,10
730,103.78701,103.79023,1.27818,1.27707,10
731,103.79023,103.79318,1.27707,1.27604,10
732,103.79318,103.79674,1.27604,1.27481,10
733,103.79674,103.79839,1.27481,1.27426,10
734,103.79839,103.80056,1.27426,1.27342,10
735,103.80056,103.80398,1.27342,1.27269,10
736,103.80398,103.8063,1.27269,1.27188,10
737,103.8063,103.80942,1.27188,1.27119,10
738,103.80942,103.81315,1.27119,1.26994,10
739,103.81315,103.81547,1.26994,1.26864,10
740,103.81547,103.81978,1.26864,1.26608,10
741,103.81978,103.82228,1.26608,1.26592,10
742,103.82228,103.82722,1.26592,1.26805,10
743,103.82722,103.82976,1.26805,1.27047,10
744,103.82976,103.83695,1.27047,1.27261,10
745,103.83695,103.84141,1.27261,1.27272,10
746,103.84141,103.8449,1.27272,1.27398,10
747,103.8449,103.8481,1.27398,1.27783,10
748,103.8481,103.8494,1.27783,1.27991,10
749,103.8494,103.85086,1.27991,1.28207,10
750,103.85086,103.85342,1.28207,1.28562,10
751,103.85342,103.85453,1.28562,1.29096,10
752,103.85453,103.85791,1.29096,1.29641,10
753,103.85791,103.86245,1.29641,1.30033,10
754,103.86245,103.87548,1.30033,1.30713,10
755,103.87548,103.87981,1.30713,1.3075,10
756,103.87981,103.88501,1.3075,1.30752,10
757,103.88501,103.88847,1.30752,1.30846,10
758,103.88847,103.8918,1.30846,1.30913,10
759,103.8918,103.8952,1.30913,1.30801,10
760,103.8952,103.89656,1.30801,1.30446,10
761,103.89656,103.89931,1.30446,1.3027,10
762,103.89931,103.90129,1.3027,1.3037,10
763,103.90129,103.90293,1.3037,1.30478,10
764,103.90293,103.90677,1.30478,1.30722,10
765,103.90677,103.91089,1.30722,1.30878,10
766,103.91089,103.91429,1.30878,1.3094,10
767,103.91429,103.91602,1.3094,1.3098,10
768,103.91602,103.91867,1.3098,1.31065,10
769,103.91867,103.92261,1.31065,1.312,10
770,103.92261,103.92635,1.312,1.31293,10
771,103.92635,103.92903,1.31293,1.31343,10
772,103.92903,103.93157,1.31343,1.31399,10
773,103.93157,103.93511,1.31399,1.31438,10
774,103.93511,103.93835,1.31438,1.31475,10
775,103.93835,103.9409,1.31475,1.31505,10
776,103.9409,103.94431,1.31505,1.31619,10
777,103.94431,103.94738,1.31619,1.3171,10
778,103.94738,103.95138,1.3171,1.31844,10
779,103.95138,103.95515,1.31844,1.3199,10
780,103.95515,103.95468,1.3199,1.3219,10
781,103.95468,103.95234,1.3219,1.32496,10
782,103.95234,103.95121,1.32496,1.32644,10
783,103.95121,103.9488,1.32644,1.32957,10
784,103.9488,103.94735,1.32957,1.3315,10
785,103.94735,103.9472,1.3315,1.33292,10
786,103.9472,103.94982,1.33292,1.33408,10
787,103.94982,103.95106,1.33408,1.33639,10
788,103.95106,103.9485,1.33639,1.33942,10
789,103.9485,103.9419,1.33942,1.3482,10
790,103.9419,103.94126,1.3482,1.35314,10
791,103.94126,103.94339,1.35314,1.35408,10
792,103.87223,103.87326,1.31088,1.31251,11
793,103.87326,103.87594,1.31251,1.30997,11
794,103.87594,103.87981,1.30997,1.3075,11
795,103.87981,103.88016,1.3075,1.30496,11
796,103.88016,103.87713,1.30496,1.30059,11
797,103.87713,103.87514,1.30059,1.30156,11
798,103.87514,103.87541,1.30156,1.30161,11
799,103.87541,103.87539,1.30161,1.29663,11
800,103.87539,103.87237,1.29663,1.29703,11
801,103.87237,103.86961,1.29703,1.29697,11
802,103.86961,103.86733,1.29697,1.29761,11
803,103.86733,103.86925,1.29761,1.29711,11
804,103.86925,103.87105,1.29711,1.29724,11
805,103.87105,103.87501,1.29724,1.29656,11
806,103.87501,103.87514,1.29656,1.30156,11
807,103.87514,103.87541,1.30156,1.30161,11
808,103.87541,103.87715,1.30161,1.30084,11
809,103.87715,103.87972,1.30084,1.30503,11
810,103.87972,103.87989,1.30503,1.30712,11
811,103.87989,103.87554,1.30712,1.30997,11
812,103.87554,103.87364,1.30997,1.31078,11
813,103.87364,103.87223,1.31078,1.31088,11
814,103.94975,103.95388,1.37379,1.37533,12
815,103.95388,103.95636,1.37533,1.37369,12
816,103.95636,103.95718,1.37369,1.37031,12
817,103.95718,103.95809,1.37031,1.36872,12
818,103.95809,103.96114,1.36872,1.36678,12
819,103.96114,103.96328,1.36678,1.36457,12
820,103.96328,103.96339,1.36457,1.36226,12
821,103.96339,103.95947,1.36226,1.35837,12
822,103.95947,103.95755,1.35837,1.35649,12
823,103.95755,103.95555,1.35649,1.35506,12
824,103.95555,103.95512,1.35506,1.35297,12
825,103.95512,103.95795,1.35297,1.34746,12
826,103.95795,103.95794,1.34746,1.3453,12
827,103.95794,103.95774,1.3453,1.34363,12
828,103.95774,103.95969,1.34363,1.3406,12
829,103.95969,103.9605,1.3406,1.33849,12
830,103.9605,103.95843,1.33849,1.33561,12
831,103.95843,103.9568,1.33561,1.33372,12
832,103.9568,103.9537,1.33372,1.33139,12
833,103.9537,103.95135,1.33139,1.32946,12
834,103.95135,103.94646,1.32946,1.32684,12
835,103.94646,103.94422,1.32684,1.32298,12
836,103.94422,103.9426,1.32298,1.32067,12
837,103.9426,103.94022,1.32067,1.32044,12
838,103.94022,103.93817,1.32044,1.32022,12
839,103.93817,103.93574,1.32022,1.31959,12
840,103.93574,103.93334,1.31959,1.31657,12
841,103.93334,103.93171,1.31657,1.3139,12
842,103.93171,103.92791,1.3139,1.31296,12
843,103.92791,103.92502,1.31296,1.31251,12
844,103.92502,103.9224,1.31251,1.31169,12
845,103.9224,103.91931,1.31169,1.31076,12
846,103.91931,103.91658,1.31076,1.30977,12
847,103.91658,103.91362,1.30977,1.30917,12
848,103.91362,103.91063,1.30917,1.30854,12
849,103.91063,103.90646,1.30854,1.30686,12
850,103.90646,103.90277,1.30686,1.30445,12
851,103.90277,103.90146,1.30445,1.30357,12
852,103.90146,103.899,1.30357,1.30238,12
853,103.899,103.89527,1.30238,1.30131,12
854,103.89527,103.89305,1.30131,1.30062,12
855,103.89305,103.88831,1.30062,1.30053,12
856,103.88831,103.88643,1.30053,1.3007,12
857,103.88643,103.88437,1.3007,1.30315,12
858,103.88437,103.88312,1.30315,1.30511,12
859,103.88312,103.87989,1.30511,1.30712,12
860,103.87989,103.87554,1.30712,1.30997,12
861,103.87554,103.87364,1.30997,1.31078,12
862,103.87364,103.87144,1.31078,1.30992,12
863,103.87144,103.86756,1.30992,1.30934,12
864,103.86756,103.86326,1.30934,1.30757,12
865,103.86326,103.86072,1.30757,1.30527,12
866,103.86072,103.85865,1.30527,1.3035,12
867,103.85865,103.85611,1.3035,1.30076,12
868,103.85611,103.85513,1.30076,1.2996,12
869,103.85513,103.85302,1.2996,1.29699,12
870,103.85302,103.85108,1.29699,1.29489,12
871,103.85108,103.84984,1.29489,1.29276,12
872,103.84984,103.84875,1.29276,1.29045,12
873,103.84875,103.84749,1.29045,1.28883,12
874,103.84749,103.84575,1.28883,1.28676,12
875,103.84575,103.84455,1.28676,1.28531,12
876,103.84455,103.84254,1.28531,1.28294,12
877,103.84254,103.84105,1.28294,1.28118,12
878,103.84105,103.8375,1.28118,1.27774,12
879,103.8375,103.83519,1.27774,1.27606,12
880,103.83519,103.83401,1.27606,1.27585,12
881,103.83401,103.83484,1.27585,1.27623,12
882,103.83484,103.83763,1.27623,1.27832,12
883,103.83763,103.843,1.27832,1.28407,12
884,103.843,103.8454,1.28407,1.28693,12
885,103.8454,103.84709,1.28693,1.28899,12
886,103.84709,103.84966,1.28899,1.2931,12
887,103.84966,103.85254,1.2931,1.29685,12
888,103.85254,103.8552,1.29685,1.30009,12
889,103.8552,103.85868,1.30009,1.30394,12
890,103.85868,103.86054,1.30394,1.30552,12
891,103.86054,103.8622,1.30552,1.30709,12
892,103.8622,103.86738,1.30709,1.30973,12
893,103.86738,103.87131,1.30973,1.31108,12
894,103.87131,103.87326,1.31108,1.31251,12
895,103.87326,103.87594,1.31251,1.30997,12
896,103.87594,103.87981,1.30997,1.3075,12
897,103.87981,103.88342,1.3075,1.30515,12
898,103.88342,103.88472,1.30515,1.30321,12
899,103.88472,103.88651,1.30321,1.301,12
900,103.88651,103.88947,1.301,1.30046,12
901,103.88947,103.89257,1.30046,1.30061,12
902,103.89257,103.89599,1.30061,1.30171,12
903,103.89599,103.89931,1.30171,1.3027,12
904,103.89931,103.90129,1.3027,1.3037,12
905,103.90129,103.90293,1.3037,1.30478,12
906,103.90293,103.90677,1.30478,1.30722,12
907,103.90677,103.91089,1.30722,1.30878,12
908,103.91089,103.91429,1.30878,1.3094,12
909,103.91429,103.91602,1.3094,1.3098,12
910,103.91602,103.91867,1.3098,1.31065,12
911,103.91867,103.92261,1.31065,1.312,12
912,103.92261,103.92635,1.312,1.31293,12
913,103.92635,103.92903,1.31293,1.31343,12
914,103.92903,103.93157,1.31343,1.31399,12
915,103.93157,103.93304,1.31399,1.31665,12
916,103.93304,103.93507,1.31665,1.31969,12
917,103.93507,103.93839,1.31969,1.32048,12
918,103.93839,103.94003,1.32048,1.32068,12
919,103.94003,103.94325,1.32068,1.32099,12
920,103.94325,103.94412,1.32099,1.32351,12
921,103.94412,103.94636,1.32351,1.32755,12
922,103.94636,103.95072,1.32755,1.32931,12
923,103.95072,103.95353,1.32931,1.33168,12
924,103.95353,103.95664,1.33168,1.33398,12
925,103.95664,103.95837,1.33398,1.33591,12
926,103.95837,103.96021,1.33591,1.33858,12
927,103.96021,103.95926,1.33858,1.34069,12
928,103.95926,103.95775,1.34069,1.34286,12
929,103.95775,103.95771,1.34286,1.34563,12
930,103.95771,103.95776,1.34563,1.34719,12
931,103.95776,103.9548,1.34719,1.35303,12
932,103.9548,103.9553,1.35303,1.35508,12
933,103.9553,103.95736,1.35508,1.35667,12
934,103.95736,103.95917,1.35667,1.35846,12
935,103.95917,103.96292,1.35846,1.36221,12
936,103.96292,103.96313,1.36221,1.36433,12
937,103.96313,103.96118,1.36433,1.36625,12
938,103.96118,103.95848,1.36625,1.36824,12
939,103.95848,103.95691,1.36824,1.36995,12
940,103.95691,103.95609,1.36995,1.37361,12
941,103.95609,103.95406,1.37361,1.37508,12
942,103.95406,103.94975,1.37508,1.37379,12
943,103.84556,103.84468,1.38113,1.37863,13
944,103.84468,103.84498,1.37863,1.37628,13
945,103.84498,103.84533,1.37628,1.3735,13
946,103.84533,103.84564,1.3735,1.37092,13
947,103.84564,103.84418,1.37092,1.36619,13
948,103.84418,103.84249,1.36619,1.36213,13
949,103.84249,103.84386,1.36213,1.36019,13
950,103.84386,103.84517,1.36019,1.35804,13
951,103.84517,103.84702,1.35804,1.35464,13
952,103.84702,103.84798,1.35464,1.3509,13
953,103.84798,103.84713,1.3509,1.34707,13
954,103.84713,103.84766,1.34707,1.34431,13
955,103.84766,103.85026,1.34431,1.34405,13
956,103.85026,103.85469,1.34405,1.34339,13
957,103.85469,103.85874,1.34339,1.34352,13
958,103.85874,103.86346,1.34352,1.34405,13
959,103.86346,103.86737,1.34405,1.34376,13
960,103.86737,103.87097,1.34376,1.34196,13
961,103.87097,103.87085,1.34196,1.33845,13
962,103.87085,103.87052,1.33845,1.33597,13
963,103.87052,103.86976,1.33597,1.3332,13
964,103.86976,103.86923,1.3332,1.33099,13
965,103.86923,103.86896,1.33099,1.32986,13
966,103.86896,103.86835,1.32986,1.32618,13
967,103.86835,103.86764,1.32618,1.32409,13
968,103.86764,103.86629,1.32409,1.32205,13
969,103.86629,103.8641,1.32205,1.3188,13
970,103.8641,103.86087,1.3188,1.31456,13
971,103.86087,103.86071,1.31456,1.31368,13
972,103.86071,103.86239,1.31368,1.31146,13
973,103.86239,103.86338,1.31146,1.31017,13
974,103.86338,103.86738,1.31017,1.30973,13
975,103.86738,103.87131,1.30973,1.31108,13
976,103.87131,103.87326,1.31108,1.31251,13
977,103.87326,103.87655,1.31251,1.3138,13
978,103.87655,103.88095,1.3138,1.3149,13
979,103.88095,103.88335,1.3149,1.31532,13
980,103.88335,103.88605,1.31532,1.3158,13
981,103.88605,103.89033,1.3158,1.31662,13
982,103.89033,103.8948,1.31662,1.31737,13
983,103.8948,103.89747,1.31737,1.31784,13
984,103.89747,103.90227,1.31784,1.31876,13
985,103.90227,103.90586,1.31876,1.31574,13
986,103.90586,103.90714,1.31574,1.31269,13
987,103.90714,103.90807,1.31269,1.31045,13
988,103.90807,103.90965,1.31045,1.30634,13
989,103.90965,103.9106,1.30634,1.30585,13
990,103.9106,103.91266,1.30585,1.30438,13
991,103.91266,103.91498,1.30438,1.30679,13
992,103.91498,103.91754,1.30679,1.30751,13
993,103.91754,103.92152,1.30751,1.30823,13
994,103.92152,103.92427,1.30823,1.30868,13
995,103.92427,103.92499,1.30868,1.31089,13
996,103.92499,103.92635,1.31089,1.31293,13
997,103.92635,103.92903,1.31293,1.31343,13
998,103.92903,103.93157,1.31343,1.31399,13
999,103.93157,103.93511,1.31399,1.31438,13
1000,103.93511,103.93835,1.31438,1.31475,13
1001,103.93835,103.9409,1.31475,1.31505,13
1002,103.9409,103.94431,1.31505,1.31619,13
1003,103.94431,103.94738,1.31619,1.3171,13
1004,103.94738,103.95138,1.3171,1.31844,13
1005,103.95138,103.95257,1.31844,1.31796,13
1006,103.95257,103.95086,1.31796,1.3181,13
1007,103.95086,103.94798,1.3181,1.31707,13
1008,103.94798,103.94482,1.31707,1.31616,13
1009,103.94482,103.94294,1.31616,1.31536,13
1010,103.94294,103.94066,1.31536,1.31485,13
1011,103.94066,103.9375,1.31485,1.31453,13
1012,103.9375,103.93575,1.31453,1.31429,13
1013,103.93575,103.93171,1.31429,1.3139,13
1014,103.93171,103.92791,1.3139,1.31296,13
1015,103.92791,103.92502,1.31296,1.31251,13
1016,103.92502,103.92481,1.31251,1.31136,13
1017,103.92481,103.92471,1.31136,1.30851,13
1018,103.92471,103.92112,1.30851,1.30788,13
1019,103.92112,103.91765,1.30788,1.30719,13
1020,103.91765,103.91699,1.30719,1.30596,13
1021,103.91699,103.91494,1.30596,1.30496,13
1022,103.91494,103.91232,1.30496,1.30426,13
1023,103.91232,103.90953,1.30426,1.30611,13
1024,103.90953,103.90818,1.30611,1.30887,13
1025,103.90818,103.90693,1.30887,1.31242,13
1026,103.90693,103.9059,1.31242,1.31473,13
1027,103.9059,103.90295,1.31473,1.3171,13
1028,103.90295,103.89892,1.3171,1.31634,13
1029,103.89892,103.8956,1.31634,1.3157,13
1030,103.8956,103.89332,1.3157,1.31519,13
1031,103.89332,103.89084,1.31519,1.31471,13
1032,103.89084,103.8872,1.31471,1.31405,13
1033,103.8872,103.88498,1.31405,1.3136,13
1034,103.88498,103.88081,1.3136,1.31274,13
1035,103.88081,103.87715,1.31274,1.31215,13
1036,103.87715,103.87364,1.31215,1.31078,13
1037,103.87364,103.87144,1.31078,1.30992,13
1038,103.87144,103.86756,1.30992,1.30934,13
1039,103.86756,103.8634,1.30934,1.30957,13
1040,103.8634,103.86189,1.30957,1.31168,13
1041,103.86189,103.86055,1.31168,1.31352,13
1042,103.86055,103.86004,1.31352,1.31783,13
1043,103.86004,103.8618,1.31783,1.32009,13
1044,103.8618,103.86386,1.32009,1.32259,13
1045,103.86386,103.86557,1.32259,1.32477,13
1046,103.86557,103.86839,1.32477,1.32934,13
1047,103.86839,103.86892,1.32934,1.33132,13
1048,103.86892,103.86946,1.33132,1.33339,13
1049,103.86946,103.87019,1.33339,1.33628,13
1050,103.87019,103.87045,1.33628,1.33836,13
1051,103.87045,103.87049,1.33836,1.34143,13
1052,103.87049,103.86948,1.34143,1.34239,13
1053,103.86948,103.86744,1.34239,1.34326,13
1054,103.86744,103.86274,1.34326,1.34355,13
1055,103.86274,103.85857,1.34355,1.34314,13
1056,103.85857,103.85623,1.34314,1.34315,13
1057,103.85623,103.8513,1.34315,1.34334,13
1058,103.8513,103.84658,1.34334,1.34606,13
1059,103.84658,103.84766,1.34606,1.351,13
1060,103.84766,103.84696,1.351,1.35444,13
1061,103.84696,103.84496,1.35444,1.3583,13
1062,103.84496,103.8438,1.3583,1.35994,13
1063,103.8438,103.84214,1.35994,1.36221,13
1064,103.84214,103.84341,1.36221,1.36567,13
1065,103.84341,103.84534,1.36567,1.37009,13
1066,103.84534,103.84499,1.37009,1.37348,13
1067,103.84499,103.84466,1.37348,1.37622,13
1068,103.84466,103.84438,1.37622,1.37859,13
1069,103.84438,103.84556,1.37859,1.38113,13
1070,103.92904,103.93396,1.32454,1.32789,14
1071,103.93396,103.93444,1.32789,1.33005,14
1072,103.93444,103.93513,1.33005,1.33186,14
1073,103.93513,103.93855,1.33186,1.33174,14
